id,split,source,cve_id,cwe,attck_tags,perturbation_strategy,difficulty,path_hops,num_nodes,num_edges,data_license
AVP-R-1804,train,mitre-engenuity,CVE-2021-13288,CWE-521,T1557.001,NTLM Relay,3,8,9,8,CC-BY-4.0
AVP-R-1805,train,lmdg-synthetic,CVE-2022-60279,CWE-620,T1059.003;T1557.001,NTLM Relay,2,5,6,5,CC-BY-4.0
AVP-R-1806,train,lanl,CVE-2022-50415,CWE-384,T1047;T1569.002,Tool Injection,3,8,9,8,CC-BY-4.0
AVP-R-1807,train,lmdg-synthetic,CVE-2023-57950,CWE-287,T1018;T1047;T1569.002,Tool Injection,3,10,11,10,CC-BY-4.0
AVP-R-1808,train,lanl,CVE-2021-52333,CWE-200,T1078,Noisy Decoy,4,10,11,10,CC-BY-4.0
AVP-R-1809,train,mitre-engenuity,CVE-2021-51511,CWE-307,T1078,Noisy Decoy,3,6,7,6,CC-BY-4.0
AVP-R-1810,train,lanl,CVE-2021-38359,CWE-620,T1029,Slow Exfiltration,3,8,9,8,CC-BY-4.0
AVP-R-1811,train,lanl,CVE-2022-55347,CWE-306,T1029,Slow Exfiltration,2,10,11,10,CC-BY-4.0
AVP-R-1812,train,mitre-engenuity,CVE-2023-65348,CWE-521,T1029,Slow Exfiltration,3,7,8,7,CC-BY-4.0
AVP-R-1813,train,mitre-engenuity,CVE-2023-35345,CWE-384,T1557.001,NTLM Relay,1,7,8,7,CC-BY-4.0
AVP-R-1814,train,mitre-engenuity,CVE-2021-11233,CWE-200,T1047;T1569.002,Tool Injection,1,6,7,6,CC-BY-4.0
AVP-R-1815,train,mitre-engenuity,CVE-2021-39592,CWE-613,T1078,Noisy Decoy,2,9,10,9,CC-BY-4.0
AVP-R-1816,train,mitre-engenuity,CVE-2023-57539,CWE-620,T1078,Noisy Decoy,1,6,7,6,CC-BY-4.0
AVP-R-1817,train,lmdg-synthetic,CVE-2023-62882,CWE-613,T1047;T1059.003;T1569.002,Tool Injection,2,10,11,10,CC-BY-4.0
AVP-R-1818,train,lanl,CVE-2023-16850,CWE-287,T1078.001,Role Confusion,3,9,10,9,CC-BY-4.0
AVP-R-1819,train,lanl,CVE-2021-46579,CWE-620,T1029,Slow Exfiltration,1,10,11,10,CC-BY-4.0
AVP-R-1820,train,lanl,CVE-2021-33016,CWE-640,T1047;T1569.002,Tool Injection,1,9,10,9,CC-BY-4.0
AVP-R-1821,train,lmdg-synthetic,CVE-2022-17535,CWE-384,T1018;T1047;T1569.002,Tool Injection,2,5,6,5,CC-BY-4.0
AVP-R-1822,train,lmdg-synthetic,CVE-2021-37948,CWE-521,T1049;T1557.001,NTLM Relay,4,6,7,6,CC-BY-4.0
AVP-R-1823,train,mitre-engenuity,CVE-2021-10000,CWE-287,T1078,Noisy Decoy,1,9,10,9,CC-BY-4.0
AVP-R-1824,train,lanl,CVE-2023-64526,CWE-640,T1047;T1569.002,Tool Injection,2,7,8,7,CC-BY-4.0
AVP-R-1825,train,lanl,CVE-2021-49045,CWE-384,T1029,Slow Exfiltration,1,5,6,5,CC-BY-4.0
AVP-R-1826,train,lanl,CVE-2021-16987,CWE-306,T1557.001,NTLM Relay,1,8,9,8,CC-BY-4.0
AVP-R-1827,train,lanl,CVE-2023-46853,CWE-200,T1078.001,Role Confusion,2,6,7,6,CC-BY-4.0
AVP-R-1828,train,lmdg-synthetic,CVE-2022-44661,CWE-307,T1018;T1078,Noisy Decoy,1,9,10,9,CC-BY-4.0
AVP-R-1829,train,lmdg-synthetic,CVE-2022-38085,CWE-384,T1087;T1557.001,NTLM Relay,1,5,6,5,CC-BY-4.0
AVP-R-1830,train,mitre-engenuity,CVE-2023-58361,CWE-307,T1557.001,NTLM Relay,2,8,9,8,CC-BY-4.0
AVP-R-1831,train,mitre-engenuity,CVE-2023-35345,CWE-384,T1078,Noisy Decoy,2,10,11,10,CC-BY-4.0
AVP-R-1832,train,lanl,CVE-2023-53018,CWE-521,T1078,Noisy Decoy,4,6,7,6,CC-BY-4.0
AVP-R-1833,train,lanl,CVE-2022-11370,CWE-287,T1557.001,NTLM Relay,3,9,10,9,CC-BY-4.0
AVP-R-1834,train,lmdg-synthetic,CVE-2021-45757,CWE-306,T1021.004;T1078,Noisy Decoy,2,6,7,6,CC-BY-4.0
AVP-R-1835,train,lanl,CVE-2022-33153,CWE-200,T1557.001,NTLM Relay,3,9,10,9,CC-BY-4.0
AVP-R-1836,train,lmdg-synthetic,CVE-2023-10274,CWE-798,T1018;T1078.001,Role Confusion,4,8,9,8,CC-BY-4.0
AVP-R-1837,train,mitre-engenuity,CVE-2022-56169,CWE-620,T1047;T1569.002,Tool Injection,3,5,6,5,CC-BY-4.0
AVP-R-1838,train,mitre-engenuity,CVE-2023-39455,CWE-384,T1047;T1569.002,Tool Injection,1,9,10,9,CC-BY-4.0
AVP-R-1839,train,mitre-engenuity,CVE-2022-13836,CWE-640,T1047;T1569.002,Tool Injection,1,10,11,10,CC-BY-4.0
AVP-R-1840,train,mitre-engenuity,CVE-2023-13562,CWE-613,T1078.001,Role Confusion,1,8,9,8,CC-BY-4.0
AVP-R-1841,train,lanl,CVE-2022-34797,CWE-306,T1557.001,NTLM Relay,2,5,6,5,CC-BY-4.0
AVP-R-1842,train,mitre-engenuity,CVE-2023-38222,CWE-613,T1047;T1569.002,Tool Injection,1,7,8,7,CC-BY-4.0
AVP-R-1843,train,lanl,CVE-2022-50826,CWE-640,T1047;T1569.002,Tool Injection,3,8,9,8,CC-BY-4.0
AVP-R-1844,train,lmdg-synthetic,CVE-2023-36167,CWE-306,T1021.006;T1047;T1569.002,Tool Injection,3,9,10,9,CC-BY-4.0
AVP-R-1845,train,lmdg-synthetic,CVE-2021-42880,CWE-287,T1047;T1049;T1569.002,Tool Injection,1,9,10,9,CC-BY-4.0
AVP-R-1846,train,lmdg-synthetic,CVE-2023-11507,CWE-306,T1029;T1049,Slow Exfiltration,1,9,10,9,CC-BY-4.0
AVP-R-1847,train,mitre-engenuity,CVE-2023-60827,CWE-306,T1078,Noisy Decoy,2,8,9,8,CC-BY-4.0
AVP-R-1848,train,lanl,CVE-2022-15480,CWE-287,T1557.001,NTLM Relay,1,5,6,5,CC-BY-4.0
AVP-R-1849,train,lanl,CVE-2023-58361,CWE-307,T1078.001,Role Confusion,1,8,9,8,CC-BY-4.0
AVP-R-1850,train,mitre-engenuity,CVE-2021-53566,CWE-640,T1078,Noisy Decoy,2,4,5,4,CC-BY-4.0
AVP-R-1851,train,lmdg-synthetic,CVE-2023-15206,CWE-640,T1029;T1059.003,Slow Exfiltration,1,5,6,5,CC-BY-4.0
AVP-R-1852,train,lanl,CVE-2021-33838,CWE-521,T1078,Noisy Decoy,1,7,8,7,CC-BY-4.0
AVP-R-1853,train,lanl,CVE-2023-66581,CWE-307,T1047;T1569.002,Tool Injection,2,7,8,7,CC-BY-4.0
AVP-R-1854,train,lanl,CVE-2021-46168,CWE-521,T1078,Noisy Decoy,3,7,8,7,CC-BY-4.0
AVP-R-1855,train,lmdg-synthetic,CVE-2021-54799,CWE-620,T1018;T1047;T1569.002,Tool Injection,3,6,7,6,CC-BY-4.0
AVP-R-1856,train,mitre-engenuity,CVE-2022-38907,CWE-306,T1557.001,NTLM Relay,3,6,7,6,CC-BY-4.0
AVP-R-1857,train,lanl,CVE-2022-55758,CWE-521,T1078.001,Role Confusion,4,7,8,7,CC-BY-4.0
AVP-R-1858,train,lanl,CVE-2021-34249,CWE-620,T1029,Slow Exfiltration,4,5,6,5,CC-BY-4.0
AVP-R-1859,train,mitre-engenuity,CVE-2021-60142,CWE-613,T1078.001,Role Confusion,3,7,8,7,CC-BY-4.0
AVP-R-1860,train,mitre-engenuity,CVE-2022-39318,CWE-521,T1047;T1569.002,Tool Injection,1,10,11,10,CC-BY-4.0
AVP-R-1861,train,lmdg-synthetic,CVE-2021-37948,CWE-521,T1029;T1059.001,Slow Exfiltration,3,4,5,4,CC-BY-4.0
AVP-R-1862,train,mitre-engenuity,CVE-2022-53703,CWE-200,T1078,Noisy Decoy,2,6,7,6,CC-BY-4.0
AVP-R-1863,train,lmdg-synthetic,CVE-2023-49730,CWE-287,T1059.001;T1557.001,NTLM Relay,1,8,9,8,CC-BY-4.0
AVP-R-1864,train,mitre-engenuity,CVE-2023-55073,CWE-200,T1029,Slow Exfiltration,4,10,11,10,CC-BY-4.0
AVP-R-1865,train,lmdg-synthetic,CVE-2021-14932,CWE-613,T1029;T1059.001,Slow Exfiltration,2,9,10,9,CC-BY-4.0
AVP-R-1866,train,mitre-engenuity,CVE-2021-54799,CWE-620,T1078,Noisy Decoy,1,6,7,6,CC-BY-4.0
AVP-R-1867,train,lmdg-synthetic,CVE-2022-13836,CWE-640,T1018;T1047;T1569.002,Tool Injection,3,5,6,5,CC-BY-4.0
AVP-R-1868,train,lmdg-synthetic,CVE-2023-60416,CWE-640,T1029;T1087,Slow Exfiltration,2,9,10,9,CC-BY-4.0
AVP-R-1869,train,lmdg-synthetic,CVE-2023-62471,CWE-307,T1021.006;T1078.001,Role Confusion,1,5,6,5,CC-BY-4.0
AVP-R-1870,train,mitre-engenuity,CVE-2023-42743,CWE-200,T1557.001,NTLM Relay,3,10,11,10,CC-BY-4.0
AVP-R-1871,train,lmdg-synthetic,CVE-2022-56991,CWE-307,T1049;T1557.001,NTLM Relay,3,7,8,7,CC-BY-4.0
AVP-R-1872,train,mitre-engenuity,CVE-2021-16576,CWE-640,T1078,Noisy Decoy,4,7,8,7,CC-BY-4.0
AVP-R-1873,train,mitre-engenuity,CVE-2021-12877,CWE-306,T1078.001,Role Confusion,1,6,7,6,CC-BY-4.0
AVP-R-1874,train,lanl,CVE-2022-15069,CWE-620,T1557.001,NTLM Relay,1,5,6,5,CC-BY-4.0
AVP-R-1875,train,lanl,CVE-2021-17809,CWE-620,T1029,Slow Exfiltration,3,7,8,7,CC-BY-4.0
AVP-R-1876,train,lanl,CVE-2021-35071,CWE-307,T1047;T1569.002,Tool Injection,2,6,7,6,CC-BY-4.0
AVP-R-1877,train,lanl,CVE-2023-39455,CWE-384,T1078,Noisy Decoy,1,9,10,9,CC-BY-4.0
AVP-R-1878,train,lanl,CVE-2021-34660,CWE-287,T1557.001,NTLM Relay,1,9,10,9,CC-BY-4.0
AVP-R-1879,train,lanl,CVE-2023-33290,CWE-287,T1029,Slow Exfiltration,4,10,11,10,CC-BY-4.0
AVP-R-1880,train,lanl,CVE-2023-32879,CWE-620,T1029,Slow Exfiltration,3,9,10,9,CC-BY-4.0
AVP-R-1881,train,lanl,CVE-2023-41921,CWE-307,T1557.001,NTLM Relay,1,8,9,8,CC-BY-4.0
AVP-R-1882,train,mitre-engenuity,CVE-2022-47949,CWE-620,T1078.001,Role Confusion,2,10,11,10,CC-BY-4.0
AVP-R-1883,train,lanl,CVE-2023-17261,CWE-307,T1078.001,Role Confusion,1,5,6,5,CC-BY-4.0
AVP-R-1884,train,lanl,CVE-2021-10822,CWE-613,T1078.001,Role Confusion,3,8,9,8,CC-BY-4.0
AVP-R-1885,train,lmdg-synthetic,CVE-2021-14521,CWE-307,T1029;T1059.001,Slow Exfiltration,1,9,10,9,CC-BY-4.0
AVP-R-1886,train,lanl,CVE-2021-65485,CWE-384,T1029,Slow Exfiltration,1,9,10,9,CC-BY-4.0
AVP-R-1887,train,lmdg-synthetic,CVE-2022-43839,CWE-620,T1078.001;T1087,Role Confusion,2,7,8,7,CC-BY-4.0
AVP-R-1888,train,lanl,CVE-2021-56854,CWE-798,T1047;T1569.002,Tool Injection,1,8,9,8,CC-BY-4.0
AVP-R-1889,train,lanl,CVE-2023-34523,CWE-200,T1047;T1569.002,Tool Injection,3,10,11,10,CC-BY-4.0
AVP-R-1890,train,mitre-engenuity,CVE-2021-15343,CWE-200,T1557.001,NTLM Relay,1,5,6,5,CC-BY-4.0
AVP-R-1891,train,lanl,CVE-2023-64937,CWE-306,T1078,Noisy Decoy,2,6,7,6,CC-BY-4.0
AVP-R-1892,train,mitre-engenuity,CVE-2023-49730,CWE-287,T1557.001,NTLM Relay,4,7,8,7,CC-BY-4.0
AVP-R-1893,train,lanl,CVE-2021-55210,CWE-287,T1078.001,Role Confusion,3,6,7,6,CC-BY-4.0
AVP-R-1894,train,lanl,CVE-2023-11918,CWE-521,T1557.001,NTLM Relay,3,9,10,9,CC-BY-4.0
AVP-R-1895,train,lanl,CVE-2023-44798,CWE-521,T1557.001,NTLM Relay,2,5,6,5,CC-BY-4.0
AVP-R-1896,train,mitre-engenuity,CVE-2021-36304,CWE-798,T1557.001,NTLM Relay,2,6,7,6,CC-BY-4.0
AVP-R-1897,train,mitre-engenuity,CVE-2021-35071,CWE-307,T1557.001,NTLM Relay,1,9,10,9,CC-BY-4.0
AVP-R-1898,train,lmdg-synthetic,CVE-2023-48086,CWE-640,T1021.001;T1029,Slow Exfiltration,1,6,7,6,CC-BY-4.0
AVP-R-1899,train,mitre-engenuity,CVE-2022-49593,CWE-200,T1029,Slow Exfiltration,1,5,6,5,CC-BY-4.0
AVP-R-1900,train,mitre-engenuity,CVE-2022-38496,CWE-640,T1078.001,Role Confusion,2,10,11,10,CC-BY-4.0
AVP-R-1901,train,lanl,CVE-2023-11507,CWE-306,T1078,Noisy Decoy,1,7,8,7,CC-BY-4.0
AVP-R-1902,train,lmdg-synthetic,CVE-2022-66855,CWE-384,T1078.001;T1087,Role Confusion,1,8,9,8,CC-BY-4.0
AVP-R-1903,train,mitre-engenuity,CVE-2021-33427,CWE-306,T1047;T1569.002,Tool Injection,3,5,6,5,CC-BY-4.0
AVP-R-1904,train,mitre-engenuity,CVE-2021-63019,CWE-620,T1047;T1569.002,Tool Injection,3,5,6,5,CC-BY-4.0
AVP-R-1905,train,mitre-engenuity,CVE-2023-51374,CWE-798,T1078.001,Role Confusion,3,8,9,8,CC-BY-4.0
AVP-R-1906,train,lanl,CVE-2023-37811,CWE-307,T1557.001,NTLM Relay,3,10,11,10,CC-BY-4.0
AVP-R-1907,train,mitre-engenuity,CVE-2022-36030,CWE-287,T1047;T1569.002,Tool Injection,1,7,8,7,CC-BY-4.0
AVP-R-1908,train,lanl,CVE-2022-55347,CWE-306,T1557.001,NTLM Relay,2,10,11,10,CC-BY-4.0
AVP-R-1909,train,lmdg-synthetic,CVE-2021-46990,CWE-287,T1059.003;T1557.001,NTLM Relay,1,6,7,6,CC-BY-4.0
AVP-R-1910,train,lmdg-synthetic,CVE-2021-10000,CWE-287,T1021.006;T1078.001,Role Confusion,2,6,7,6,CC-BY-4.0
AVP-R-1911,train,lanl,CVE-2021-56032,CWE-613,T1047;T1569.002,Tool Injection,1,8,9,8,CC-BY-4.0
AVP-R-1912,train,lmdg-synthetic,CVE-2022-45894,CWE-798,T1021.004;T1029,Slow Exfiltration,4,6,7,6,CC-BY-4.0
AVP-R-1913,train,mitre-engenuity,CVE-2022-46716,CWE-640,T1078,Noisy Decoy,2,7,8,7,CC-BY-4.0
AVP-R-1914,train,mitre-engenuity,CVE-2022-56169,CWE-620,T1047;T1569.002,Tool Injection,3,5,6,5,CC-BY-4.0
AVP-R-1915,train,lmdg-synthetic,CVE-2021-62608,CWE-521,T1021.006;T1078,Noisy Decoy,3,8,9,8,CC-BY-4.0
AVP-R-1916,train,lmdg-synthetic,CVE-2023-12329,CWE-620,T1059.001;T1557.001,NTLM Relay,2,8,9,8,CC-BY-4.0
AVP-R-1917,train,mitre-engenuity,CVE-2021-37537,CWE-306,T1029,Slow Exfiltration,1,6,7,6,CC-BY-4.0
AVP-R-1918,train,lmdg-synthetic,CVE-2022-66033,CWE-200,T1021.004;T1078,Noisy Decoy,3,8,9,8,CC-BY-4.0
AVP-R-1919,train,lanl,CVE-2022-63156,CWE-640,T1557.001,NTLM Relay,2,10,11,10,CC-BY-4.0
AVP-R-1920,train,lanl,CVE-2021-63430,CWE-287,T1078.001,Role Confusion,3,10,11,10,CC-BY-4.0
AVP-R-1921,train,lanl,CVE-2023-46442,CWE-613,T1029,Slow Exfiltration,2,7,8,7,CC-BY-4.0
AVP-R-1922,train,lanl,CVE-2021-40003,CWE-200,T1047;T1569.002,Tool Injection,2,7,8,7,CC-BY-4.0
AVP-R-1923,train,lmdg-synthetic,CVE-2022-41784,CWE-798,T1021.001;T1047;T1569.002,Tool Injection,1,5,6,5,CC-BY-4.0
AVP-R-1924,train,lanl,CVE-2023-41921,CWE-307,T1047;T1569.002,Tool Injection,3,7,8,7,CC-BY-4.0
AVP-R-1925,train,lanl,CVE-2023-59594,CWE-798,T1078,Noisy Decoy,4,9,10,9,CC-BY-4.0
AVP-R-1926,train,mitre-engenuity,CVE-2021-60142,CWE-613,T1047;T1569.002,Tool Injection,2,6,7,6,CC-BY-4.0
AVP-R-1927,train,lanl,CVE-2023-45620,CWE-287,T1078,Noisy Decoy,2,7,8,7,CC-BY-4.0
AVP-R-1928,train,lanl,CVE-2021-44935,CWE-384,T1078.001,Role Confusion,3,5,6,5,CC-BY-4.0
AVP-R-1929,train,lanl,CVE-2023-59183,CWE-200,T1557.001,NTLM Relay,1,6,7,6,CC-BY-4.0
AVP-R-1930,train,mitre-engenuity,CVE-2021-55210,CWE-287,T1078,Noisy Decoy,1,8,9,8,CC-BY-4.0
AVP-R-1931,train,lanl,CVE-2021-58909,CWE-620,T1557.001,NTLM Relay,2,7,8,7,CC-BY-4.0
AVP-R-1932,train,mitre-engenuity,CVE-2022-61101,CWE-307,T1557.001,NTLM Relay,3,9,10,9,CC-BY-4.0
AVP-R-1933,train,lanl,CVE-2023-33290,CWE-287,T1029,Slow Exfiltration,3,6,7,6,CC-BY-4.0
AVP-R-1934,train,mitre-engenuity,CVE-2023-42332,CWE-613,T1557.001,NTLM Relay,1,10,11,10,CC-BY-4.0
AVP-R-1935,train,mitre-engenuity,CVE-2023-35345,CWE-384,T1557.001,NTLM Relay,2,8,9,8,CC-BY-4.0
AVP-R-1936,train,lmdg-synthetic,CVE-2022-54936,CWE-640,T1049;T1557.001,NTLM Relay,1,10,11,10,CC-BY-4.0
AVP-R-1937,train,mitre-engenuity,CVE-2021-66307,CWE-306,T1557.001,NTLM Relay,2,9,10,9,CC-BY-4.0
AVP-R-1938,train,mitre-engenuity,CVE-2022-55347,CWE-306,T1047;T1569.002,Tool Injection,1,5,6,5,CC-BY-4.0
AVP-R-1939,train,mitre-engenuity,CVE-2021-15343,CWE-200,T1078,Noisy Decoy,2,10,11,10,CC-BY-4.0
AVP-R-1940,train,mitre-engenuity,CVE-2023-37400,CWE-287,T1029,Slow Exfiltration,3,5,6,5,CC-BY-4.0
AVP-R-1941,train,mitre-engenuity,CVE-2022-47538,CWE-521,T1029,Slow Exfiltration,4,10,11,10,CC-BY-4.0
AVP-R-1942,train,mitre-engenuity,CVE-2023-38222,CWE-613,T1078.001,Role Confusion,3,6,7,6,CC-BY-4.0
AVP-R-1943,train,lanl,CVE-2023-15617,CWE-306,T1078,Noisy Decoy,3,10,11,10,CC-BY-4.0
AVP-R-1944,train,lanl,CVE-2023-52607,CWE-306,T1047;T1569.002,Tool Injection,4,10,11,10,CC-BY-4.0
AVP-R-1945,train,mitre-engenuity,CVE-2023-17672,CWE-613,T1047;T1569.002,Tool Injection,3,6,7,6,CC-BY-4.0
AVP-R-1946,train,lanl,CVE-2021-13699,CWE-620,T1029,Slow Exfiltration,4,7,8,7,CC-BY-4.0
AVP-R-1947,train,lanl,CVE-2023-32879,CWE-620,T1029,Slow Exfiltration,3,5,6,5,CC-BY-4.0
AVP-R-1948,train,lanl,CVE-2022-52881,CWE-307,T1029,Slow Exfiltration,3,7,8,7,CC-BY-4.0
AVP-R-1949,train,mitre-engenuity,CVE-2022-33153,CWE-200,T1029,Slow Exfiltration,1,8,9,8,CC-BY-4.0
AVP-R-1950,train,lanl,CVE-2022-66444,CWE-798,T1078,Noisy Decoy,1,10,11,10,CC-BY-4.0
AVP-R-1951,train,mitre-engenuity,CVE-2022-35619,CWE-620,T1047;T1569.002,Tool Injection,1,10,11,10,CC-BY-4.0
AVP-R-1952,train,lmdg-synthetic,CVE-2023-12329,CWE-620,T1018;T1047;T1569.002,Tool Injection,2,6,7,6,CC-BY-4.0
AVP-R-1953,train,mitre-engenuity,CVE-2023-50141,CWE-307,T1078,Noisy Decoy,3,8,9,8,CC-BY-4.0
AVP-R-1954,train,lmdg-synthetic,CVE-2021-11233,CWE-200,T1047;T1059.003;T1569.002,Tool Injection,4,10,11,10,CC-BY-4.0
AVP-R-1955,train,lanl,CVE-2021-37126,CWE-640,T1078.001,Role Confusion,1,7,8,7,CC-BY-4.0
AVP-R-1956,train,lanl,CVE-2022-10137,CWE-306,T1078.001,Role Confusion,1,8,9,8,CC-BY-4.0
AVP-R-1957,train,lanl,CVE-2023-57128,CWE-521,T1078.001,Role Confusion,3,9,10,9,CC-BY-4.0
AVP-R-1958,train,lanl,CVE-2023-63704,CWE-798,T1557.001,NTLM Relay,4,7,8,7,CC-BY-4.0
AVP-R-1959,train,mitre-engenuity,CVE-2023-42332,CWE-613,T1047;T1569.002,Tool Injection,1,8,9,8,CC-BY-4.0
AVP-R-1960,train,lanl,CVE-2022-63156,CWE-640,T1078.001,Role Confusion,1,7,8,7,CC-BY-4.0
AVP-R-1961,train,lmdg-synthetic,CVE-2023-41510,CWE-287,T1059.001;T1078,Noisy Decoy,2,10,11,10,CC-BY-4.0
AVP-R-1962,train,lanl,CVE-2021-52744,CWE-798,T1078.001,Role Confusion,3,5,6,5,CC-BY-4.0
AVP-R-1963,train,lanl,CVE-2022-10548,CWE-521,T1078,Noisy Decoy,1,6,7,6,CC-BY-4.0
AVP-R-1964,train,lanl,CVE-2021-13699,CWE-620,T1078,Noisy Decoy,2,4,5,4,CC-BY-4.0
AVP-R-1965,train,lmdg-synthetic,CVE-2021-64252,CWE-613,T1021.004;T1078,Noisy Decoy,2,9,10,9,CC-BY-4.0
AVP-R-1966,train,lmdg-synthetic,CVE-2021-44524,CWE-798,T1078.001;T1087,Role Confusion,2,10,11,10,CC-BY-4.0
AVP-R-1967,train,lanl,CVE-2022-46305,CWE-384,T1557.001,NTLM Relay,1,8,9,8,CC-BY-4.0
AVP-R-1968,train,lanl,CVE-2023-52196,CWE-640,T1047;T1569.002,Tool Injection,3,9,10,9,CC-BY-4.0
AVP-R-1969,train,lanl,CVE-2023-56717,CWE-306,T1557.001,NTLM Relay,3,8,9,8,CC-BY-4.0
AVP-R-1970,train,mitre-engenuity,CVE-2021-55210,CWE-287,T1078.001,Role Confusion,1,6,7,6,CC-BY-4.0
AVP-R-1971,train,lanl,CVE-2022-16302,CWE-613,T1078.001,Role Confusion,2,7,8,7,CC-BY-4.0
AVP-R-1972,train,lanl,CVE-2022-40962,CWE-613,T1078,Noisy Decoy,2,10,11,10,CC-BY-4.0
AVP-R-1973,train,mitre-engenuity,CVE-2023-59594,CWE-798,T1047;T1569.002,Tool Injection,2,9,10,9,CC-BY-4.0
AVP-R-1974,train,lanl,CVE-2023-13562,CWE-613,T1078.001,Role Confusion,1,9,10,9,CC-BY-4.0
AVP-R-1975,train,lanl,CVE-2023-59183,CWE-200,T1557.001,NTLM Relay,2,9,10,9,CC-BY-4.0
AVP-R-1976,train,lmdg-synthetic,CVE-2022-13014,CWE-798,T1029;T1059.003,Slow Exfiltration,1,8,9,8,CC-BY-4.0
AVP-R-1977,train,mitre-engenuity,CVE-2022-33564,CWE-798,T1029,Slow Exfiltration,4,9,10,9,CC-BY-4.0
AVP-R-1978,train,lanl,CVE-2022-65211,CWE-307,T1047;T1569.002,Tool Injection,3,6,7,6,CC-BY-4.0
AVP-R-1979,train,lmdg-synthetic,CVE-2023-32468,CWE-521,T1021.001;T1557.001,NTLM Relay,1,6,7,6,CC-BY-4.0
AVP-R-1980,train,lanl,CVE-2021-66718,CWE-521,T1029,Slow Exfiltration,1,9,10,9,CC-BY-4.0
AVP-R-1981,validation,lmdg-synthetic,CVE-2022-23700,CWE-287,T1021.001;T1029,Slow Exfiltration,3,7,8,7,CC-BY-4.0
AVP-R-1982,validation,lanl,CVE-2023-29591,CWE-307,T1557.001,NTLM Relay,1,8,9,8,CC-BY-4.0
AVP-R-1983,validation,mitre-engenuity,CVE-2022-29043,CWE-200,T1047;T1569.002,Tool Injection,4,5,6,5,CC-BY-4.0
AVP-R-1984,validation,lmdg-synthetic,CVE-2023-13151,CWE-307,T1018;T1029,Slow Exfiltration,2,9,10,9,CC-BY-4.0
AVP-R-1985,validation,lanl,CVE-2022-28221,CWE-307,T1029,Slow Exfiltration,2,6,7,6,CC-BY-4.0
AVP-R-1986,validation,mitre-engenuity,CVE-2021-12877,CWE-306,T1029,Slow Exfiltration,1,10,11,10,CC-BY-4.0
AVP-R-1987,validation,mitre-engenuity,CVE-2022-31920,CWE-287,T1047;T1569.002,Tool Injection,1,5,6,5,CC-BY-4.0
AVP-R-1988,validation,lmdg-synthetic,CVE-2023-27125,CWE-384,T1021.004;T1029,Slow Exfiltration,1,9,10,9,CC-BY-4.0
AVP-R-1989,validation,lanl,CVE-2023-29180,CWE-287,T1047;T1569.002,Tool Injection,1,9,10,9,CC-BY-4.0
AVP-R-1990,validation,mitre-engenuity,CVE-2021-30961,CWE-307,T1078.001,Role Confusion,2,10,11,10,CC-BY-4.0
AVP-R-1991,validation,lmdg-synthetic,CVE-2021-10411,CWE-307,T1047;T1059.003;T1569.002,Tool Injection,1,8,9,8,CC-BY-4.0
AVP-R-1992,validation,mitre-engenuity,CVE-2022-26166,CWE-640,T1047;T1569.002,Tool Injection,1,7,8,7,CC-BY-4.0
AVP-R-1993,validation,mitre-engenuity,CVE-2021-30961,CWE-307,T1078,Noisy Decoy,1,6,7,6,CC-BY-4.0
AVP-R-1994,validation,lanl,CVE-2023-27947,CWE-306,T1078,Noisy Decoy,2,6,7,6,CC-BY-4.0
AVP-R-1995,validation,mitre-engenuity,CVE-2023-11096,CWE-640,T1557.001,NTLM Relay,3,8,9,8,CC-BY-4.0
AVP-R-1996,validation,mitre-engenuity,CVE-2022-23700,CWE-287,T1047;T1569.002,Tool Injection,2,6,7,6,CC-BY-4.0
AVP-R-1997,validation,lanl,CVE-2021-29317,CWE-306,T1078.001,Role Confusion,2,6,7,6,CC-BY-4.0
AVP-R-1998,validation,mitre-engenuity,CVE-2021-30139,CWE-620,T1047;T1569.002,Tool Injection,2,6,7,6,CC-BY-4.0
AVP-R-1999,validation,lanl,CVE-2023-30413,CWE-200,T1557.001,NTLM Relay,4,7,8,7,CC-BY-4.0
AVP-R-2000,validation,mitre-engenuity,CVE-2021-25618,CWE-521,T1029,Slow Exfiltration,3,10,11,10,CC-BY-4.0
AVP-R-2001,validation,lanl,CVE-2023-10274,CWE-798,T1078.001,Role Confusion,2,7,8,7,CC-BY-4.0
AVP-R-2002,validation,mitre-engenuity,CVE-2021-26029,CWE-620,T1557.001,NTLM Relay,2,5,6,5,CC-BY-4.0
AVP-R-2003,validation,lanl,CVE-2021-10822,CWE-613,T1029,Slow Exfiltration,3,6,7,6,CC-BY-4.0
AVP-R-2004,validation,lmdg-synthetic,CVE-2021-12877,CWE-306,T1047;T1049;T1569.002,Tool Injection,3,5,6,5,CC-BY-4.0
AVP-R-2005,validation,mitre-engenuity,CVE-2022-10959,CWE-620,T1557.001,NTLM Relay,3,10,11,10,CC-BY-4.0
AVP-R-2006,validation,lanl,CVE-2023-31235,CWE-384,T1557.001,NTLM Relay,1,8,9,8,CC-BY-4.0
AVP-R-2007,validation,lmdg-synthetic,CVE-2021-23974,CWE-798,T1087;T1557.001,NTLM Relay,2,8,9,8,CC-BY-4.0
AVP-R-2008,validation,lanl,CVE-2022-32331,CWE-307,T1557.001,NTLM Relay,2,8,9,8,CC-BY-4.0
